category,description,date,title
POLITIQUE,"Coup sur coup, en une semaine, trois affaires dans lesquelles semblent se confondre responsabilités publiques et intérêts privés ont nourri le feuilleton judiciaire qui touche le pouvoir.",2022-12-01 04:45:08 +0100,"Cayeux, Kohler, McKinsey… Les affaires à répétition, « un poison lent » pour le camp Macron"
POLITIQUE,"En visite aux Etats-Unis, le chef de l’Etat s’en est pris au plan de lutte contre l’inflation passé par le président américain, jugé protectionniste. Il a mis en garde contre le risque de « fragmenter l’Occident ».",2022-12-01 05:43:34 +0100,"A Washington, Emmanuel Macron lance l’offensive au nom de l’Europe"
POLITIQUE,"Les grandes heures de l’histoire de la droite française sont loin alors que les 62 députés du groupe Les Républicains tentent de survivre, divisés et pris en étau entre le Rassemblement national et les élus macronistes.",2022-12-01 06:00:09 +0100,"« On ne se berce plus d’illusions » : sur les bancs de l’Assemblée, le spleen du dernier carré de LR"
POLITIQUE,"La députée La France insoumise de Seine-Saint-Denis, qui a récemment assumé « avoir de l’ambition » pour la présidentielle de 2027, discutait du thème de l’écosocialisme, mercredi, avec le président du Parti socialiste belge.",2022-12-01 10:26:45 +0100,Clémentine Autain tente d’organiser le débat hors les murs de LFI
POLITIQUE,"Le gouvernement prépare les départements à d’éventuelles coupures programmées, une circulaire a été envoyée aux préfets jeudi 1er décembre.",2022-12-01 10:39:00 +0100,"Train, téléphonie, école… la France anticipe des restrictions d’accès à l’électricité"
POLITIQUE,"Aux Etas-Unis, Emmanuel Macron a critiqué le patriotisme économique américain, qui met à mal une industrie européenne déjà fragilisée. Mais ce discours révèle en creux le manque de consensus des Vingt-sept à définir une riposte commune.",2022-12-01 12:00:12 +0100,La souveraineté européenne en test à Washington
POLITIQUE,"Le texte prévoit d’« étendre aux non-salariés agricoles », notamment les chefs d’exploitation et les « conjoints collaborateurs », « le calcul de la retraite de base sur les seules vingt-cinq meilleures années ». Cette augmentation est prévue à partir de 2026.",2022-12-01 13:02:44 +0100,L’Assemblée nationale vote une augmentation du montant des retraites des agriculteurs non salariés
POLITIQUE,"Notre envoyé spécial, Philippe Ricard, a répondu à vos questions alors que le président français achève, jeudi soir, sa visite d’Etat outre-atlantique.",2022-12-01 13:44:04 +0100,Emmanuel Macron aux Etats-Unis : « L’enjeu est sans doute moins important pour les Etats-Unis que pour la France et l’Europe »
POLITIQUE,"Les attaques djihadistes, notamment dans le nord et l’est du pays, ont obligé plus de 2 millions de personnes à fuir et tué des milliers d’autres.",2022-12-01 16:07:06 +0100,Le Burkina demande à la France « des armes et des munitions » pour les supplétifs de l’armée
POLITIQUE,"« Il nous faut savoir redevenir frères d’armes », a déclaré le chef de l’Etat français à Washington où il est reçu dans le cadre de sa visite d’Etat.",2022-12-01 16:47:48 +0100,Joe Biden et Emmanuel Macron affichent leur alliance à la Maison Blanche
