category,description,date,title
CINEMA,"Dans son nouveau long-métrage, le cinéaste taïwanais raconte l’histoire tout en lenteur d’une rencontre entre deux hommes.",2022-11-30 12:00:08 +0100,"Avec « Days », Tsai Ming-liang filme le silence de l’aliénation contemporaine"
CINEMA,"Le cinéaste met en scène un adolescent confronté au décès de son père, comme un miroir de sa propre histoire.",2022-11-30 12:30:10 +0100,« Le Lycéen » : le réalisateur Christophe Honoré fait de l’éducation sentimentale un remède à la mort
CINEMA,"La réalisatrice Charlotte Colbert, également photographe et artiste plasticiennes, se sert de son film pour affûter des tableaux gothiques en négligeant son scénario.",2022-11-30 12:45:07 +0100,"« She Will » : un film d’horreur aux prétentions « art et essai », saupoudré de féminisme"
CINEMA,"Dans le nouveau film de Sophie Hyde, Emma Thompson interprète une sexagénaire qui fait appel à un escort boy pour découvrir le plaisir sexuel.",2022-11-30 13:00:10 +0100,« Mes Rendez-vous avec Leo » : pas de deux érotique dans une chambre d’hôtel
CINEMA,"En restant à hauteur d’animal, Andrea Arnold dévisage les humains avec sa caméra.",2022-11-30 14:00:18 +0100,« Cow » : la vie à travers les yeux d’une vache
CINEMA,"Dans le film de Blandine Lenoir, Laure Calamy se transforme en héroïne timide, presque effacée, se révélant au contact de l’engagement militant.",2022-11-30 15:00:13 +0100,"« Annie Colère » : avant la loi Veil de 1975, la réinvention d’une femme dans la lutte pour le droit à l’avortement"
CINEMA,"Le film de 1955 est une farce noire mexicaine où le personnage tente d’assassiner, sans succès, toutes les femmes qu’il rencontre.",2022-11-30 16:00:16 +0100,"DVD : « La Vie criminelle d’Archibald de la Cruz », héros à la triste figure de Luis Buñuel"
CINEMA,"Joan Fontaine bouleverse dans cette adaptation, en 1948, du roman de l’écrivain autrichien, qui raconte la revanche d’une femme aimée puis oubliée.",2022-11-30 19:00:07 +0100,"« Lettre d’une inconnue », sur Ciné+ Classic : Stefan Zweig magnifié par Max Ophuls"
CINEMA,"En 2002, la cinéaste Marie-Claude Treilhou réalisait ce film splendide sur un fait divers qui sème la zizanie entre quatre amies. Il ressort en salle en copie restaurée.",2022-12-01 16:00:17 +0100,"Reprise : « Un petit cas de conscience », chronique ciselée de l’embourgeoisement"
CINEMA,"L’actrice reste associée pour le grand public à des comédies populaires des années 1950 et 1960, comme la trilogie « Fantômas ». Elle est morte le 1er décembre, à l’âge de 87 ans.",2022-12-01 16:35:55 +0100,"Mylène Demongeot, actrice connue pour ses rôles dans « Fantômas » et « Les Sorcières de Salem », est morte"
